batch-16-acum-1,batch-16-acum-2,batch-4-acum-1,batch-32-acum-1,batch-4-acum-4,batch-8-acum-1,batch-2-acum-1,batch-2-acum-8
2.755536,3.119137,2.992032,2.592996,3.440163,2.961429,3.212477,3.442083
2.718434,3.180347,2.996252,2.648812,3.421918,2.718838,3.144476,3.426166
2.703015,3.1482,3.086982,2.606767,3.39847,2.764364,3.203317,3.40011
2.621768,3.235202,3.01038,2.706167,3.305031,2.850799,3.245382,3.308553
2.699202,3.199182,3.017658,2.682401,3.377483,2.765807,3.154381,3.38026
2.69622,3.139018,3.116955,2.599228,3.400583,2.908593,3.305691,3.401276
2.754805,3.155138,3.095814,2.606649,3.456069,2.795944,3.218228,3.459482
2.702799,3.167285,3.012733,2.645713,3.407505,2.927324,3.11059,3.40875
2.641618,3.236567,2.824872,2.699367,3.345648,2.807669,3.292844,3.348556
2.675589,3.166926,2.947402,2.630782,3.367145,2.90596,3.159431,3.372429
2.720761,3.140432,3.084202,2.610662,3.428421,2.806587,3.208818,3.432284
2.736342,3.187465,3.00767,2.663942,3.421757,2.896848,3.270886,3.422094
2.681139,3.163509,2.893229,2.622796,3.358958,2.911239,3.318157,3.36259
2.727694,3.224052,2.986365,2.68206,3.415138,2.797906,3.225302,3.414731
2.756423,3.166861,2.970839,2.634813,3.437286,2.819051,3.109678,3.439242
2.644733,3.150427,2.95107,2.608624,3.340079,2.795012,3.240769,3.342913
2.727417,3.171824,2.960558,2.652185,3.419446,2.84922,3.105865,3.421831
2.65566,3.191726,2.94148,2.671727,3.364495,2.906983,3.000035,3.364814
2.749578,3.166707,2.779543,2.629512,3.45134,2.823771,3.200085,3.453302
2.751368,3.151776,2.998748,2.615248,3.455889,2.766907,3.181246,3.459863
2.731593,3.214312,3.108659,2.676173,3.433754,2.853354,3.136963,3.438146
2.756724,3.200043,2.936992,2.669187,3.453664,2.799383,3.090966,3.459964
2.702252,3.193815,2.897671,2.658005,3.427811,2.864749,3.115907,3.440811
2.68901,3.147987,2.885537,2.622237,3.383246,2.900246,3.221752,3.384815
2.693179,3.162162,3.038282,2.621782,3.401802,2.854495,3.27089,3.402845
2.7137,3.213716,2.985226,2.685989,3.400115,2.809673,3.260319,3.403566
2.71667,3.20228,2.838854,2.673714,3.402435,2.780436,3.271374,3.404999
2.701188,3.17793,3.085332,2.639313,3.392641,2.956836,3.098531,3.396873
2.702019,3.191009,3.001771,2.671619,3.400129,2.89049,3.19101,3.402262
2.733261,3.169909,2.955124,2.646997,3.415045,2.856725,2.939608,3.417311
2.649372,3.189885,2.961511,2.651243,3.356489,2.914764,3.105828,3.360016
2.728588,3.163748,3.135978,2.615268,3.423637,2.831286,3.049359,3.430176
2.698539,3.234876,2.891849,2.703662,3.398673,2.918702,3.092122,3.403207
2.715261,3.19903,3.005248,2.655945,3.406094,2.838914,3.247595,3.409346
2.753313,3.158312,3.030038,2.634784,3.452595,2.931635,3.235894,3.45477
2.75053,3.186632,2.979888,2.662781,3.444909,2.812,3.293079,3.447524
2.67836,3.130106,3.056916,2.601041,3.382101,2.905956,2.857048,3.384176
2.728692,3.153993,2.98808,2.612376,3.407658,2.785297,3.122674,3.407402
2.69304,3.184686,2.949367,2.654232,3.397732,2.83776,3.244359,3.399301
2.730881,3.127525,2.938688,2.595016,3.418952,2.859413,3.117795,3.420917
2.732641,3.146915,3.078842,2.619182,3.430147,2.825798,3.239898,3.434048
2.778058,3.173534,3.000179,2.632063,3.450405,2.751057,3.052422,3.455051
2.696242,3.181789,2.959918,2.660357,3.395148,2.903828,3.010792,3.395811
2.736223,3.141587,2.986704,2.617787,3.422523,2.849299,3.232902,3.423001
2.686057,3.168593,3.016666,2.629774,3.37841,2.907351,2.996467,3.381145
2.687328,3.172728,2.98589,2.638881,3.382976,2.781641,3.064757,3.381756
2.746023,3.192081,3.033597,2.661057,3.433725,2.838269,3.217949,3.435235
2.778846,3.223393,2.897014,2.697312,3.455001,2.797035,3.097836,3.45771
2.770107,3.170696,2.99444,2.632878,3.449723,2.777902,3.024974,3.451707
2.691821,3.18947,2.985965,2.663477,3.390612,2.829987,3.081016,3.390153
2.738166,3.184384,3.020294,2.660904,3.402803,2.806,3.144545,3.406515
2.714986,3.163249,2.946568,2.629539,3.425118,2.891911,2.915656,3.427531
2.666742,3.214369,2.871675,2.668346,3.365737,2.83252,3.248347,3.36735
2.774065,3.192939,3.05103,2.637185,3.473278,2.784247,3.04692,3.474815
2.65882,3.215848,2.967711,2.688464,3.34859,2.852662,3.111547,3.349938
2.682269,3.174257,2.978947,2.632653,3.39504,2.852404,3.077906,3.394805
2.684861,3.219235,2.908997,2.672626,3.377892,2.908267,3.156776,3.380186
2.751169,3.202148,2.938814,2.664618,3.437288,2.929575,3.257064,3.439578
2.742157,3.148001,3.128851,2.615322,3.456046,2.869916,3.088912,3.459684
2.656313,3.16704,2.833367,2.643917,3.351657,2.843687,3.034608,3.350544
2.718172,3.21277,2.940876,2.685663,3.404654,2.889355,3.163502,3.41512
2.693871,3.184552,2.91586,2.661901,3.399964,2.83108,3.239695,3.401395
2.717625,3.181712,2.86888,2.658394,3.404167,2.93793,3.10753,3.404471
2.713606,3.16932,3.132504,2.641442,3.400362,2.709847,3.269017,3.401824
2.672243,3.167116,3.00628,2.631991,3.349845,2.894412,3.25693,3.348659
2.684518,3.181617,2.938186,2.651874,3.382225,2.832446,3.049935,3.3859
2.705686,3.205744,3.073183,2.675,3.397919,2.891922,3.092384,3.403177
2.764956,3.160529,2.974555,2.621843,3.464336,2.872656,3.156331,3.465978
2.743063,3.209722,3.043777,2.666279,3.431914,2.847811,3.18333,3.433047
2.756812,3.142572,3.089688,2.606555,3.446618,2.867226,3.290507,3.449573
2.651148,3.202642,2.975466,2.677017,3.31847,2.790775,3.211708,3.319497
2.71355,3.180463,2.926004,2.656678,3.397411,2.830767,3.320146,3.401413
2.801097,3.191226,3.011547,2.663101,3.485577,2.855765,3.109635,3.489742
2.680553,3.179576,3.203949,2.642372,3.380652,2.858746,3.050663,3.385252
2.660976,3.190848,3.043327,2.665032,3.339575,2.829418,3.312708,3.338492
2.714572,3.184715,3.067933,2.668191,3.414508,2.746446,3.054912,3.417002
2.773204,3.164604,2.921185,2.632694,3.486091,2.799037,3.054482,3.487561
2.676733,3.173583,3.030321,2.64475,3.378561,2.824591,2.992566,3.38219
2.672658,3.163665,2.920366,2.613769,3.39001,2.838353,2.949125,3.394932
2.640989,3.19653,3.03048,2.66401,3.346654,2.844652,3.203367,3.347056
2.668433,3.169293,2.928697,2.623237,3.353124,2.84029,3.212481,3.353223
2.697198,3.209799,2.920921,2.672538,3.389088,2.946126,3.054499,3.388302
2.686895,3.209862,2.968276,2.688321,3.380558,2.819963,3.122777,3.379896
2.669386,3.160752,3.04713,2.626376,3.371778,2.837063,3.052353,3.374801
2.66837,3.152784,3.014463,2.618567,3.371633,2.910347,3.378034,3.373082
2.682954,3.191824,2.888468,2.654221,3.368036,2.984892,3.239949,3.377335
2.75349,3.110054,2.807935,2.597328,3.419822,2.838059,3.136386,3.421028
2.699087,3.162342,2.940592,2.629406,3.388242,2.770467,3.166691,3.391495
2.656262,3.105882,2.94983,2.577825,3.346777,2.875821,3.257522,3.348566
2.76213,3.163568,3.118782,2.635263,3.462259,2.830918,3.246386,3.464992
2.723915,3.221384,2.928613,2.690474,3.421235,2.867997,3.112988,3.420756
2.730594,3.14669,2.960562,2.616421,3.419694,2.798076,3.270234,3.420293
2.691326,3.162018,2.962058,2.627323,3.402611,2.855582,2.848295,3.40489
2.711304,3.184855,2.944119,2.640624,3.400483,2.925234,3.156236,3.403507
2.724673,3.160491,3.01868,2.627081,3.421143,2.811406,3.112097,3.421815
2.729408,3.189208,2.995455,2.658303,3.40802,2.761097,3.097262,3.410805
2.758601,3.138019,2.816483,2.604961,3.433708,2.823116,3.25506,3.434077
2.646441,3.160554,2.789597,2.642155,3.36851,2.778067,3.210019,3.371973
2.66179,3.1547,2.943461,2.634859,3.373853,2.815668,3.252632,3.375638
2.701318,3.156697,3.064622,2.618173,3.38484,2.871655,3.172791,3.388977
2.729151,3.219757,2.919813,2.67344,3.42027,2.822617,3.195321,3.42431
2.738926,3.136482,2.989015,2.599485,3.429163,2.7451,3.185419,3.431463
2.726865,3.222355,2.96759,2.691757,3.416438,2.966736,3.251262,3.421932
2.711633,3.21313,2.984896,2.677969,3.394431,2.902498,3.209491,3.396563
2.692257,3.17254,3.057397,2.630214,3.391081,2.93101,3.246921,3.390968
2.783086,3.195881,2.926317,2.656849,3.477997,2.657846,3.022556,3.479295
2.719129,3.184701,3.039621,2.658594,3.422929,2.809677,2.984952,3.427503
2.698222,3.1727,2.912885,2.642776,3.403047,2.813995,3.059336,3.405787
2.758106,3.166249,2.956999,2.637215,3.429831,2.846546,3.032001,3.431498
2.735169,3.157708,2.929376,2.632833,3.421888,2.871241,3.281675,3.422383
2.720802,3.189265,2.870205,2.662456,3.408009,2.778867,3.203842,3.408512
2.710541,3.131284,3.040722,2.589323,3.407338,2.927666,3.111629,3.411222
2.714323,3.1867,3.033074,2.651856,3.399586,2.95126,3.046922,3.400567
2.688497,3.166783,2.998096,2.649087,3.377944,2.882626,3.112693,3.378716
2.641825,3.160807,2.99357,2.637479,3.358816,2.826369,3.162753,3.357526
2.624737,3.197268,3.04014,2.659522,3.323078,2.840475,3.283453,3.323945
2.710679,3.2092,3.046593,2.670186,3.412139,2.81175,2.97761,3.412913
2.702047,3.208979,3.079721,2.675351,3.378484,2.873528,3.267404,3.378258
2.703383,3.187185,3.099671,2.656221,3.411988,2.920738,3.129714,3.415325
2.66274,3.183321,3.094123,2.657493,3.340215,2.815773,3.135581,3.343795
2.695107,3.143153,2.920983,2.599583,3.386472,2.890778,3.120668,3.391095
2.712355,3.170413,2.896606,2.627312,3.397247,2.850918,3.199167,3.399414
2.674438,3.212365,3.115337,2.679095,3.38312,2.768016,3.20816,3.38727
2.679365,3.212141,3.003495,2.687603,3.377204,2.87047,3.332158,3.380588
2.642694,3.172813,2.932662,2.64799,3.351784,2.752879,3.062684,3.348864
2.757487,3.161537,3.034746,2.63942,3.452744,2.835104,3.054669,3.455369
2.694953,3.184745,2.961396,2.663051,3.409212,2.829445,2.983789,3.411951
2.699723,3.20746,2.915192,2.663429,3.372335,2.933007,3.043901,3.376075
2.718237,3.185658,3.120271,2.650235,3.408127,2.793799,2.94583,3.411241
2.698612,3.155456,2.910049,2.620018,3.397311,2.801398,3.166118,3.400642
2.721517,3.188026,3.024664,2.655752,3.411605,2.795634,2.980195,3.408782
2.720713,3.172876,3.070449,2.644334,3.396739,2.795424,3.122688,3.397702
2.692196,3.123486,2.995644,2.593437,3.352819,2.818503,3.136321,3.353923
2.627495,3.157528,3.00913,2.621583,3.323402,2.88108,3.047486,3.322575
2.777273,3.172503,3.091011,2.640545,3.46805,2.942691,3.164369,3.470043
2.676637,3.172158,2.985994,2.627071,3.377158,2.844968,3.179842,3.378211
2.727978,3.173528,2.995206,2.624786,3.435149,2.748155,3.223041,3.435364
2.678036,3.133179,2.867212,2.606111,3.368453,2.77813,3.097325,3.365776
2.678039,3.15925,2.980184,2.629043,3.369856,2.803655,3.052521,3.372144
2.65602,3.204157,3.011999,2.671509,3.354046,2.902936,3.192179,3.354464
2.73426,3.16321,3.031328,2.638785,3.407645,2.868087,3.052237,3.409631
2.680762,3.182742,2.8512,2.646013,3.353141,2.863451,3.158846,3.355184
2.691069,3.181107,3.025313,2.640806,3.376428,2.811361,3.094533,3.379621
2.669992,3.174602,2.909239,2.650181,3.34786,2.89197,2.91081,3.347749
2.658517,3.19818,2.952463,2.666939,3.346094,2.910893,3.135977,3.346141
2.754782,3.202871,2.856638,2.67804,3.431164,2.835083,3.078327,3.432205
2.679191,3.16364,2.951293,2.649772,3.385714,2.853266,3.110039,3.38888
2.684701,3.175775,3.022651,2.637642,3.386411,2.839813,3.149431,3.389802
2.700353,3.173794,3.054777,2.643375,3.382171,2.828214,3.166521,3.384695
2.693967,3.188465,2.933975,2.652652,3.376573,2.843471,3.079457,3.3776
2.770406,3.184131,2.984727,2.655985,3.439645,2.806992,3.088389,3.439333
2.809742,3.178459,2.938931,2.638797,3.487796,2.818577,3.210213,3.491052
2.705097,3.142179,2.991868,2.602604,3.38907,2.909678,3.249687,3.391797
2.706659,3.22201,2.981075,2.699864,3.368881,2.906019,3.23081,3.371438
2.741194,3.154471,2.95229,2.625147,3.444289,2.809208,3.068327,3.446652
2.706887,3.163338,3.045452,2.643606,3.398036,2.806378,3.014549,3.403105
2.70684,3.149984,2.993473,2.616354,3.390846,2.814082,3.291371,3.396494
2.713513,3.16285,3.024816,2.625291,3.400289,2.846969,3.333831,3.400072
2.703802,3.143331,3.064588,2.61142,3.4033,2.83331,3.141909,3.402637
2.798025,3.152855,2.967876,2.609732,3.471208,2.846067,3.153132,3.474135
2.736329,3.175523,2.96207,2.650394,3.430554,2.793872,3.135677,3.435617
2.723713,3.198303,2.986328,2.664179,3.412803,2.90375,3.320153,3.415416
2.725848,3.195908,3.026162,2.668488,3.400267,2.948754,3.045984,3.406459
2.643124,3.183416,3.129258,2.65794,3.339521,2.786355,3.20034,3.342155
2.768929,3.190969,3.023342,2.65973,3.445992,2.746894,3.03082,3.448684
2.646435,3.201475,3.077662,2.665843,3.334112,2.77193,3.277495,3.336273
2.702307,3.189147,2.911277,2.652909,3.392413,2.894347,3.30719,3.39867
2.662567,3.205734,3.041653,2.67731,3.349207,2.769093,3.311943,3.351283
2.749642,3.184295,2.927336,2.651792,3.431892,2.801357,3.129949,3.437353
2.703077,3.135926,3.007085,2.588408,3.401417,2.8795,3.100159,3.40572
2.704625,3.142767,2.913887,2.60641,3.387608,2.876699,3.150224,3.392247
2.68715,3.177533,3.007231,2.641243,3.392015,2.865154,3.361611,3.393881
2.786943,3.122088,3.041813,2.582318,3.482805,2.768322,2.951674,3.485752
2.757856,3.220718,2.828766,2.686068,3.434789,2.74795,3.148992,3.437744
2.728774,3.163855,3.03395,2.642824,3.405537,2.880315,3.085454,3.409589
2.739864,3.200571,2.941893,2.65746,3.419833,2.822168,3.23983,3.426322
2.675055,3.174203,2.866318,2.650526,3.3545,2.89691,3.094591,3.358358
2.660994,3.189181,2.906668,2.652641,3.384304,2.793906,2.963485,3.382061
2.74999,3.220049,2.989606,2.688817,3.445255,2.804465,3.284586,3.446317
2.730419,3.228166,2.969996,2.696816,3.414805,2.821691,3.153476,3.418609
2.727398,3.12932,3.058543,2.606193,3.39841,2.877441,3.115194,3.401214
2.641464,3.196311,2.977587,2.673885,3.344811,2.765939,3.256377,3.346681
2.732809,3.155405,2.994777,2.62586,3.420443,2.903067,3.257326,3.427948
2.691911,3.15088,3.037965,2.63127,3.388387,2.799594,3.002194,3.388216
2.694781,3.179103,3.071899,2.657454,3.395892,2.788705,3.175202,3.398656
2.720573,3.216717,2.983373,2.677984,3.414663,2.886639,3.279865,3.416439
2.661781,3.177415,3.144832,2.641052,3.35523,2.841544,2.959667,3.356645
2.708449,3.194411,3.019171,2.662886,3.388031,2.832341,3.145697,3.390499
2.754757,3.17545,3.087329,2.645295,3.441267,2.87206,3.194271,3.441285
2.764891,3.212733,2.843074,2.675054,3.453845,2.946077,3.285131,3.456431
2.707864,3.207763,3.086491,2.681094,3.393544,2.873106,3.151362,3.395051
2.700885,3.160472,2.932562,2.641072,3.387069,2.770044,3.016033,3.393521
2.652282,3.229131,2.794827,2.702551,3.325558,2.952562,3.133856,3.330153
2.723922,3.159301,3.073749,2.639312,3.401406,2.869857,3.228422,3.404726
2.747245,3.143906,3.085606,2.605228,3.430832,2.813492,3.123832,3.434366
2.770113,3.147726,3.056651,2.614019,3.46129,2.852264,3.196447,3.46298
2.714385,3.182319,3.027642,2.656609,3.408923,2.786854,3.019494,3.410157
2.650706,3.148947,2.941124,2.621218,3.314373,2.823366,3.190858,3.312852
2.704713,3.133672,3.007848,2.61372,3.384361,2.700361,3.138475,3.384847
2.73567,3.224003,2.967909,2.689958,3.417897,2.865485,3.289619,3.41996
2.736195,3.126681,2.919134,2.610437,3.421034,2.731486,3.155072,3.425616
2.618602,3.194017,3.074664,2.661306,3.297104,2.891291,3.11125,3.29793
2.747577,3.185004,2.838343,2.654631,3.422303,2.87932,3.192892,3.426614
2.726496,3.148633,2.999682,2.6142,3.414617,2.86582,3.16044,3.414858
2.729925,3.183844,2.92869,2.655692,3.417105,2.73362,3.099464,3.418569
2.736822,3.170255,2.992915,2.63831,3.429116,2.816328,3.393949,3.433041
2.722518,3.168786,2.974599,2.635502,3.421882,2.727695,3.163044,3.425259
2.698396,3.190985,2.99769,2.653274,3.390135,2.776675,3.322608,3.394771
2.629194,3.142686,2.963165,2.615036,3.32457,2.776614,3.31109,3.326952
2.746668,3.160726,2.875244,2.628883,3.444479,2.941526,3.222762,3.445977
2.647548,3.194935,2.844726,2.656667,3.324899,2.810504,3.127028,3.32563
2.705942,3.173654,3.103477,2.653056,3.384771,2.795228,3.208227,3.390097
2.568064,3.151595,2.965456,2.615313,3.260498,2.789366,3.317305,3.260631
2.727309,3.158585,2.92716,2.624444,3.425312,2.824982,3.121682,3.428908
2.672735,3.161604,3.041322,2.630867,3.359733,2.824745,2.881098,3.363661
2.702524,3.151769,3.099173,2.618699,3.376857,2.762061,3.141297,3.383198
2.639791,3.17704,3.017218,2.64744,3.326797,2.829638,3.223916,3.327584
2.639604,3.195611,2.883909,2.647175,3.333103,2.930623,3.218321,3.329585
2.643716,3.144242,2.874096,2.604069,3.343977,2.812649,3.169863,3.346419
2.733184,3.202873,2.863395,2.672347,3.421504,2.901218,3.06508,3.426757
2.725375,3.146499,2.977236,2.617607,3.413334,2.87316,3.012474,3.419841
2.79371,3.178811,3.016433,2.645408,3.475643,2.791888,3.17187,3.478094
2.645039,3.19335,3.069388,2.64993,3.349887,2.885442,3.125034,3.353303
2.730294,3.177104,2.905141,2.635379,3.413188,2.792927,3.110299,3.416029
2.729567,3.197185,2.973194,2.667239,3.412879,2.805673,3.12711,3.413721
2.72793,3.199508,2.899982,2.667915,3.419411,2.810501,3.203961,3.423994
2.65987,3.194364,2.87161,2.651515,3.335843,2.889925,3.03581,3.342469
2.776168,3.163582,2.844886,2.628774,3.458748,2.758806,3.139115,3.457809
2.716922,3.172466,3.08371,2.644183,3.409342,2.802174,3.173533,3.411395
2.66095,3.178999,3.024362,2.64438,3.365101,2.798376,3.103711,3.36735
2.691952,3.168234,3.058573,2.632432,3.365701,2.872375,3.103475,3.36966
2.738331,3.177211,2.852329,2.650532,3.404525,2.849767,3.070407,3.404715
2.71115,3.2191,3.003809,2.690546,3.415244,2.87071,3.082013,3.41781
2.740069,3.161407,2.984071,2.636932,3.441096,2.844376,3.247207,3.443551
2.728918,3.165591,3.095412,2.637689,3.414735,2.799589,3.32373,3.413883
2.660815,3.182735,2.843583,2.648795,3.367672,2.845558,3.184706,3.37027
2.713439,3.194999,3.096622,2.671847,3.434022,2.820539,3.083751,3.434106
2.71968,3.196448,3.081294,2.672545,3.422653,2.905785,3.210709,3.423892
2.711421,3.211984,3.037489,2.671363,3.418822,2.887585,3.204047,3.420481
2.669264,3.213408,3.045094,2.680484,3.354044,2.905095,3.227507,3.357982
2.692813,3.134646,2.942953,2.605681,3.379984,2.885938,3.18864,3.378272
2.714187,3.181071,2.999656,2.652662,3.422944,2.887362,3.01941,3.425471
2.66683,3.185697,2.958671,2.660478,3.368331,2.815604,3.006792,3.371317
2.749833,3.135757,3.004194,2.613132,3.43331,2.836315,3.16942,3.436815
2.710513,3.155616,2.955448,2.619508,3.411058,2.969749,3.245381,3.413486
2.635555,3.134332,2.972771,2.59988,3.327506,2.879694,3.23835,3.331456
2.691914,3.204996,3.017736,2.68642,3.384246,2.87686,2.904449,3.386246
2.79746,3.197686,2.909483,2.659153,3.474668,2.775575,3.052202,3.476211
2.702775,3.161873,3.024314,2.622994,3.380377,2.923345,3.368894,3.384063
2.72221,3.217388,2.94957,2.675692,3.437965,2.870531,3.08037,3.437228
2.707579,3.179539,2.917299,2.651855,3.386967,3.02175,3.245723,3.388444
2.678623,3.196284,3.015248,2.661047,3.381891,2.85345,3.008015,3.383158
2.631299,3.191038,3.026098,2.661803,3.315748,2.848669,3.096487,3.318182
2.624624,3.149117,2.931015,2.610576,3.325099,2.875251,3.027888,3.326378
2.689319,3.157506,2.947883,2.641557,3.388646,2.810967,3.163658,3.385809
2.68317,3.15173,2.960933,2.613821,3.39365,2.868384,2.877764,3.395946
2.732767,3.169788,2.952923,2.648693,3.42339,2.793499,3.198833,3.427112
2.721028,3.129919,2.8956,2.603797,3.427229,2.913025,3.051437,3.429907
2.758399,3.141192,3.110912,2.610507,3.447636,2.771512,3.250618,3.450604
2.770185,3.185697,3.04777,2.648194,3.469446,2.915809,3.126983,3.469949
2.723208,3.181588,2.990383,2.666397,3.418805,2.913192,3.184989,3.420303
2.68802,3.192152,2.881505,2.656997,3.363546,2.895212,3.406174,3.365884
2.759454,3.164053,2.958228,2.626112,3.435894,2.787123,3.131113,3.438447
2.623999,3.207804,3.013589,2.676009,3.307367,2.841235,3.212104,3.309302
2.64213,3.163487,3.04393,2.638618,3.331062,2.812602,3.206315,3.328094
2.678861,3.154677,3.005681,2.626788,3.368891,2.793339,3.230817,3.370593
2.721522,3.169679,2.92625,2.638486,3.403268,2.810743,3.035161,3.40423
2.730336,3.099702,2.945959,2.583065,3.418892,2.83103,2.930257,3.420231
2.708589,3.195187,2.979458,2.663452,3.40169,2.718567,3.089637,3.406448
2.588107,3.16658,2.750719,2.646069,3.271157,2.768123,3.191232,3.273382
2.743525,3.162459,3.19013,2.622186,3.428893,2.851784,2.937819,3.431154
2.761878,3.161552,3.053912,2.640728,3.445949,2.808369,3.200995,3.447045
2.74836,3.148159,3.036785,2.602668,3.449022,2.884378,3.187286,3.450566
2.7186,3.181666,3.140816,2.655824,3.408518,2.866216,3.279021,3.413329
2.65469,3.164515,2.907912,2.632626,3.346518,2.882115,3.423516,3.350724
2.746767,3.159548,2.915471,2.652267,3.441456,2.849563,3.324151,3.442176
2.719406,3.17004,3.101468,2.638034,3.414213,2.886682,3.137255,3.41525
2.7791,3.210682,3.050498,2.678438,3.457046,2.873271,3.233564,3.457467
2.718853,3.147686,3.071067,2.608413,3.417776,2.891867,3.142539,3.422216
2.651259,3.179242,2.975308,2.64852,3.34643,2.773249,3.208865,3.344654
2.729571,3.177135,2.983982,2.646369,3.428134,2.958126,3.115046,3.428341
2.703976,3.201247,2.847487,2.667777,3.38495,2.808546,3.272855,3.387794
2.775411,3.116178,2.890664,2.596575,3.4676,2.795413,3.060751,3.47033
2.675614,3.178236,3.10479,2.63898,3.360751,2.81398,3.077622,3.365849
2.655543,3.110363,2.955567,2.588873,3.356293,2.846402,3.138621,3.3559
2.674139,3.16441,3.009671,2.639114,3.342204,2.836783,3.097552,3.344436
